bu_code;bu_naam;wk_code;wk_naam;gm_code;gm_naam;pv_code;pv_naam;es_code;es_naam;la_code;la_naam
BU01480110;Verspreide huizen Dalfserveld;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480111;Verspreide huizen Welsum-Gerner;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480112;Verspreide huizen Hessum-Rechteren;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480113;Verspreide huizen Dalmsholte;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480114;Verspreide huizen Millingen;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480115;Verspreide huizen Emmen-De Marshoek;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480116;Hoonhorst kern;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480117;Verspreide huizen Lenthe;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480118;Oudleusen kern;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480119;Verspreide huizen Oudleusenerveld;WK014801;Dalfsen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480201;Nieuwleusen Noord;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480202;Nieuwleusen Centrum-noord;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480203;Nieuwleusen Centrum-zuid;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480204;Nieuwleusen Zuid;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480205;Westerbouwlanden;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480206;Bedrijventerrein De Grift;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480207;Bedrijventerrein De Evenboer;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480208;Verspreide huizen De Meele;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480209;Verspreide huizen Oosterhulst;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480210;Verspreide huizen Ruitenveen;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480211;Verspreide huizen Oosteinde;WK014802;Nieuwleusen;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480301;Lemelerveld kern west;WK014803;Lemelerveld;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480302;Lemelerveld kern oost;WK014803;Lemelerveld;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480303;Nieuwe Landen;WK014803;Lemelerveld;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480304;Bedrijventerrein 't Febriek;WK014803;Lemelerveld;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480305;Verspreide huizen Lemelerveld west;WK014803;Lemelerveld;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01480306;Verspreide huizen Lemelerveld oost;WK014803;Lemelerveld;GM0148;Dalfsen;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500101;Centrum;WK015001;Wijk 1 Binnenstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500102;Bergkwartier;WK015001;Wijk 1 Binnenstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500103;Noordenbergkwartier;WK015001;Wijk 1 Binnenstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500104;Noordenbergsingel;WK015001;Wijk 1 Binnenstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500105;Singel;WK015001;Wijk 1 Binnenstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500106;Raambuurt;WK015001;Wijk 1 Binnenstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500107;Knutteldorp;WK015001;Wijk 1 Binnenstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500201;De Hoven;WK015002;Wijk 2 De Hoven;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500301;Noorderplein;WK015003;Wijk 3 Zandweerd;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500302;Zwolseweg;WK015003;Wijk 3 Zandweerd;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500303;Lange Zandstraat;WK015003;Wijk 3 Zandweerd;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500304;Zandweerd-Zuid;WK015003;Wijk 3 Zandweerd;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500305;Zandweerd-Noord;WK015003;Wijk 3 Zandweerd;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500306;Schrijversbuurt;WK015003;Wijk 3 Zandweerd;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500401;Rode Dorp;WK015004;Wijk 4 Voorstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500402;Oudegoedstraat;WK015004;Wijk 4 Voorstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500403;Burgemeestersbuurt;WK015004;Wijk 4 Voorstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500404;Oosterstraat;WK015004;Wijk 4 Voorstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500405;Rielerweg-West;WK015004;Wijk 4 Voorstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500406;Rielerweg-Oost;WK015004;Wijk 4 Voorstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500407;Brinkgreven;WK015004;Wijk 4 Voorstad;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500501;Borgele;WK015005;Wijk 5 Borgele en Platvoet;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500502;Platvoet;WK015005;Wijk 5 Borgele en Platvoet;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500601;Ludgeruskwartier;WK015006;Wijk 6 Keizerslanden;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500602;Tuindorp;WK015006;Wijk 6 Keizerslanden;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500603;Rollecatekwartier;WK015006;Wijk 6 Keizerslanden;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500604;Oranjekwartier;WK015006;Wijk 6 Keizerslanden;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500605;Landsherenkwartier;WK015006;Wijk 6 Keizerslanden;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500606;Steenbrugge;WK015006;Wijk 6 Keizerslanden;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500701;Rivierenbuurt;WK015007;Wijk 7 Rivierenwijk en Bergweide;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500702;Deltabuurt;WK015007;Wijk 7 Rivierenwijk en Bergweide;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500703;Hoornwerk;WK015007;Wijk 7 Rivierenwijk en Bergweide;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500704;Industrieterrein;WK015007;Wijk 7 Rivierenwijk en Bergweide;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500705;Kloosterlanden;WK015007;Wijk 7 Rivierenwijk en Bergweide;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500706;Epse-Noord;WK015007;Wijk 7 Rivierenwijk en Bergweide;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500801;Het Oostrik;WK015008;Wijk 8 Colmschate-Noord;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500802;Groot Douwel;WK015008;Wijk 8 Colmschate-Noord;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500803;Blauwenoord;WK015008;Wijk 8 Colmschate-Noord;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500901;Op den Haar;WK015009;Wijk 9 Colmschate-Vijfhoek;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500902;Steinvoorde;WK015009;Wijk 9 Colmschate-Vijfhoek;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500903;Graveland;WK015009;Wijk 9 Colmschate-Vijfhoek;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500904;Het Jeurlink;WK015009;Wijk 9 Colmschate-Vijfhoek;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500905;Het Fetlaer en Spijkvoorder Enk;WK015009;Wijk 9 Colmschate-Vijfhoek;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500906;Spikvoorde;WK015009;Wijk 9 Colmschate-Vijfhoek;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01500907;Overig Colmschate-Noord;WK015009;Wijk 9 Colmschate-Vijfhoek;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501001;Snipperling;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501002;Dorp Colmschate;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501003;De Scheg;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501004;Colmschaterenk;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501005;Roessink;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501006;Het Bramelt;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501007;Essenerveld;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501008;Swormink;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501009;Handelspark De Weteringen;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501010;Bannink;WK015010;Wijk 10 Colmschate-Zuid;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501101;Dorp Diepenveen;WK015011;Wijk 11 Diepenveen;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501102;Rande;WK015011;Wijk 11 Diepenveen;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501103;Tjoene;WK015011;Wijk 11 Diepenveen;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501201;Dorp Schalkhaar;WK015012;Wijk 12 Schalkhaar;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501202;Averlo en Frieswijk;WK015012;Wijk 12 Schalkhaar;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501301;Okkenbroek;WK015013;Wijk 13 Okkenbroek;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501401;Dorp Lettele;WK015014;Wijk 14 Lettele;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501402;Oude Molen;WK015014;Wijk 14 Lettele;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501403;Buitengebied Lettele en Okkenbroek;WK015014;Wijk 14 Lettele;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501501;Dorp Bathmen;WK015015;Wijk 15 Bathmen;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501502;Loo;WK015015;Wijk 15 Bathmen;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501503;Dortherhoek;WK015015;Wijk 15 Bathmen;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501504;Zuidloo;WK015015;Wijk 15 Bathmen;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01501505;Oxerhof;WK015015;Wijk 15 Bathmen;GM0150;Deventer;PV23;Overijssel;ES05;West-Overijssel;31;Nederland
BU01530000;City;WK015300;Wijk 00 Binnensingelgebied;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530001;Lasonder, Zeggelt;WK015300;Wijk 00 Binnensingelgebied;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530002;De Laares;WK015300;Wijk 00 Binnensingelgebied;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530003;De Bothoven;WK015300;Wijk 00 Binnensingelgebied;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530004;Hogeland-Noord;WK015300;Wijk 00 Binnensingelgebied;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530005;Getfert;WK015300;Wijk 00 Binnensingelgebied;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530006;Veldkamp-Getfert-West;WK015300;Wijk 00 Binnensingelgebied;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530007;Horstlanden-Stadsweide;WK015300;Wijk 00 Binnensingelgebied;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530008;Boddenkamp;WK015300;Wijk 00 Binnensingelgebied;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530100;Velve-Lindenhof;WK015301;Wijk 01 Hogeland - Velve;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530101;Wooldrik;WK015301;Wijk 01 Hogeland - Velve;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530102;Hogeland-Zuid;WK015301;Wijk 01 Hogeland - Velve;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530103;Varvik-Diekman;WK015301;Wijk 01 Hogeland - Velve;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530104;Sleutelkamp;WK015301;Wijk 01 Hogeland - Velve;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530105;'t Weldink;WK015301;Wijk 01 Hogeland - Velve;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530106;De Leuriks;WK015301;Wijk 01 Hogeland - Velve;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530200;Cromhoffsbleek-Kotman;WK015302;Wijk 02 Boswinkel - Stadsveld;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530201;Boswinkel-De Braker;WK015302;Wijk 02 Boswinkel - Stadsveld;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530202;Pathmos;WK015302;Wijk 02 Boswinkel - Stadsveld;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530203;Stevenfenne;WK015302;Wijk 02 Boswinkel - Stadsveld;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530204;Stadsveld-Zuid;WK015302;Wijk 02 Boswinkel - Stadsveld;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530205;Elferink-Heuwkamp;WK015302;Wijk 02 Boswinkel - Stadsveld;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530206;Stadsveld-Noord-Bruggert;WK015302;Wijk 02 Boswinkel - Stadsveld;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530207;'t Zwering;WK015302;Wijk 02 Boswinkel - Stadsveld;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530208;Ruwenbos;WK015302;Wijk 02 Boswinkel - Stadsveld;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530300;Tubantia-Toekomst;WK015303;Wijk 03 Twekkelerveld - T.H.T.;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530301;Twekkelerveld;WK015303;Wijk 03 Twekkelerveld - T.H.T.;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530400;Walhof-Roessingh;WK015304;Wijk 04 Enschede-Noord;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530401;Bolhaar;WK015304;Wijk 04 Enschede-Noord;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530402;Roombeek-Roomveldje;WK015304;Wijk 04 Enschede-Noord;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530403;Mekkelholt;WK015304;Wijk 04 Enschede-Noord;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530404;Deppenbroek;WK015304;Wijk 04 Enschede-Noord;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530405;Voortman-Amelink;WK015304;Wijk 04 Enschede-Noord;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530406;Drienerveld-U.T.;WK015304;Wijk 04 Enschede-Noord;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530500;Schreurserve;WK015305;Wijk 05 Ribbelt - Stokhorst;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530501;Ribbelt-Ribbelerbrink;WK015305;Wijk 05 Ribbelt - Stokhorst;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530502;Park Stokhorst;WK015305;Wijk 05 Ribbelt - Stokhorst;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530503;Stokhorst;WK015305;Wijk 05 Ribbelt - Stokhorst;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530600;Stroinkslanden Noord-Oost;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530601;Stroinkslanden-Zuid;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530602;Stroinkslanden Noord-West;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530603;Wesselerbrink Noord-Oost;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530604;Wesselerbrink Zuid-Oost;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530605;Wesselerbrink Zuid-West;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530606;Wesselerbrink Noord-West;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530607;Helmerhoek-Noord;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530608;Helmerhoek-Zuid;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530609;het Brunink;WK015306;Wijk 06 Enschede-Zuid;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530700;Industrie- en havengebied;WK015307;Wijk 07 Bedrijfsterreinen Enschede-West;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530701;Marssteden;WK015307;Wijk 07 Bedrijfsterreinen Enschede-West;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530702;Koekoeksbeekhoek;WK015307;Wijk 07 Bedrijfsterreinen Enschede-West;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530703;Kennispark;WK015307;Wijk 07 Bedrijfsterreinen Enschede-West;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530800;Glanerveld;WK015308;Wijk 08 Glanerbrug en omgeving;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530801;Bentveld-Bultserve;WK015308;Wijk 08 Glanerbrug en omgeving;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530802;Schipholt-Glanermaten;WK015308;Wijk 08 Glanerbrug en omgeving;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530803;Eekmaat;WK015308;Wijk 08 Glanerbrug en omgeving;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530804;Oikos;WK015308;Wijk 08 Glanerbrug en omgeving;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530805;Eilermarke;WK015308;Wijk 08 Glanerbrug en omgeving;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530806;De Slank;WK015308;Wijk 08 Glanerbrug en omgeving;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530807;Dolphia;WK015308;Wijk 08 Glanerbrug en omgeving;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530808;Eekmaat West;WK015308;Wijk 08 Glanerbrug en omgeving;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530900;Dorp Lonneker;WK015309;Wijk 09 Landelijk gebied en kernen;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530901;Dorp Boekelo;WK015309;Wijk 09 Landelijk gebied en kernen;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530902;Buurtschap Lonneker-West;WK015309;Wijk 09 Landelijk gebied en kernen;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530903;Noord Esmarke;WK015309;Wijk 09 Landelijk gebied en kernen;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530904;Buurtschap Zuid-Esmarke;WK015309;Wijk 09 Landelijk gebied en kernen;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530905;Buurtschap Broekheurne;WK015309;Wijk 09 Landelijk gebied en kernen;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530906;Buurtschap Usselo;WK015309;Wijk 09 Landelijk gebied en kernen;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530907;Boekelerveld;WK015309;Wijk 09 Landelijk gebied en kernen;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01530908;Buurtschap Twekkelo;WK015309;Wijk 09 Landelijk gebied en kernen;GM0153;Enschede;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580001;Haaksbergen Kern-1;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580002;Haaksbergen Kern-2;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580003;Haaksbergen Kern-3;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580004;Haaksbergen Kern-4;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580010;Veldmaat 1;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580011;Veldmaat 2;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580020;Leemdijk;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580030;Zienesch;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580040;De Pas;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580041;De Els;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580050;Wolferink 1 en 4;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580051;Wolferink 2;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580052;Wolferink 5;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580053;Wolferink 3;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580060;Hassinkbrink;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580090;Industriegebied West;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580091;Industriegebied Brammelo;WK015800;Wijk 00 Haaksbergen (dorp);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
BU01580160;Verspreide huizen Langelo ten noorden van de spoorlijn;WK015801;Wijk 01 Haaksbergen (buitengebied);GM0158;Haaksbergen;PV23;Overijssel;ES04;Twente;31;Nederland
